customer_id,cluster,segment_name
13260.0,1,At Risk / Lost
13261.0,1,At Risk / Lost
13262.0,0,Loyal Customers
13263.0,0,Loyal Customers
13264.0,1,At Risk / Lost
13265.0,0,Loyal Customers
13266.0,0,Loyal Customers
13267.0,0,Loyal Customers
13268.0,0,Loyal Customers
13269.0,0,Loyal Customers
13270.0,1,At Risk / Lost
13271.0,1,At Risk / Lost
13272.0,0,Loyal Customers
13273.0,1,At Risk / Lost
13274.0,1,At Risk / Lost
13275.0,0,Loyal Customers
13276.0,0,Loyal Customers
13277.0,0,Loyal Customers
13278.0,0,Loyal Customers
13279.0,1,At Risk / Lost
13280.0,0,Loyal Customers
13281.0,1,At Risk / Lost
13282.0,0,Loyal Customers
13283.0,0,Loyal Customers
13284.0,1,At Risk / Lost
13285.0,0,Loyal Customers
13286.0,1,At Risk / Lost
13287.0,1,At Risk / Lost
13288.0,1,At Risk / Lost
13289.0,1,At Risk / Lost
13290.0,1,At Risk / Lost
13291.0,0,Loyal Customers
13292.0,0,Loyal Customers
13293.0,0,Loyal Customers
13294.0,0,Loyal Customers
13295.0,0,Loyal Customers
13296.0,0,Loyal Customers
13297.0,0,Loyal Customers
13298.0,1,At Risk / Lost
13299.0,0,Loyal Customers
13300.0,0,Loyal Customers
13301.0,0,Loyal Customers
13302.0,0,Loyal Customers
13303.0,1,At Risk / Lost
13304.0,0,Loyal Customers
13305.0,0,Loyal Customers
13306.0,1,At Risk / Lost
13307.0,0,Loyal Customers
13308.0,0,Loyal Customers
13309.0,0,Loyal Customers
13310.0,0,Loyal Customers
13311.0,0,Loyal Customers
13312.0,1,At Risk / Lost
13313.0,0,Loyal Customers
13314.0,0,Loyal Customers
13315.0,1,At Risk / Lost
13316.0,0,Loyal Customers
13317.0,0,Loyal Customers
13318.0,0,Loyal Customers
13319.0,0,Loyal Customers
13320.0,0,Loyal Customers
13321.0,0,Loyal Customers
13322.0,1,At Risk / Lost
13323.0,0,Loyal Customers
13324.0,0,Loyal Customers
13325.0,1,At Risk / Lost
13326.0,1,At Risk / Lost
13327.0,0,Loyal Customers
13328.0,1,At Risk / Lost
13329.0,0,Loyal Customers
13330.0,0,Loyal Customers
13331.0,1,At Risk / Lost
13332.0,1,At Risk / Lost
13333.0,0,Loyal Customers
13334.0,0,Loyal Customers
13336.0,1,At Risk / Lost
13337.0,1,At Risk / Lost
13338.0,0,Loyal Customers
13339.0,1,At Risk / Lost
13340.0,0,Loyal Customers
13341.0,1,At Risk / Lost
13343.0,1,At Risk / Lost
13344.0,0,Loyal Customers
13345.0,1,At Risk / Lost
13346.0,1,At Risk / Lost
13347.0,1,At Risk / Lost
13348.0,1,At Risk / Lost
13349.0,1,At Risk / Lost
13350.0,0,Loyal Customers
13351.0,1,At Risk / Lost
13352.0,1,At Risk / Lost
13354.0,1,At Risk / Lost
13355.0,1,At Risk / Lost
13356.0,1,At Risk / Lost
13357.0,0,Loyal Customers
13358.0,1,At Risk / Lost
13359.0,0,Loyal Customers
13360.0,0,Loyal Customers
13361.0,1,At Risk / Lost
13362.0,0,Loyal Customers
13363.0,0,Loyal Customers
13364.0,1,At Risk / Lost
13365.0,0,Loyal Customers
13366.0,1,At Risk / Lost
13367.0,1,At Risk / Lost
13368.0,0,Loyal Customers
13369.0,1,At Risk / Lost
13370.0,1,At Risk / Lost
13371.0,1,At Risk / Lost
13372.0,1,At Risk / Lost
13373.0,0,Loyal Customers
13374.0,1,At Risk / Lost
13375.0,0,Loyal Customers
13376.0,0,Loyal Customers
13377.0,0,Loyal Customers
13379.0,0,Loyal Customers
13380.0,1,At Risk / Lost
13381.0,0,Loyal Customers
13382.0,0,Loyal Customers
13383.0,1,At Risk / Lost
13384.0,0,Loyal Customers
13385.0,1,At Risk / Lost
13386.0,1,At Risk / Lost
13387.0,1,At Risk / Lost
13388.0,0,Loyal Customers
13389.0,0,Loyal Customers
13390.0,1,At Risk / Lost
13391.0,1,At Risk / Lost
13392.0,1,At Risk / Lost
13393.0,1,At Risk / Lost
13394.0,0,Loyal Customers
13395.0,0,Loyal Customers
13396.0,0,Loyal Customers
13397.0,0,Loyal Customers
13398.0,0,Loyal Customers
13399.0,1,At Risk / Lost
13400.0,1,At Risk / Lost
13402.0,0,Loyal Customers
13403.0,0,Loyal Customers
13404.0,0,Loyal Customers
13405.0,0,Loyal Customers
13406.0,1,At Risk / Lost
13407.0,1,At Risk / Lost
13408.0,0,Loyal Customers
13410.0,0,Loyal Customers
13411.0,1,At Risk / Lost
13412.0,1,At Risk / Lost
13413.0,1,At Risk / Lost
13414.0,0,Loyal Customers
13415.0,1,At Risk / Lost
13416.0,0,Loyal Customers
13417.0,0,Loyal Customers
13418.0,0,Loyal Customers
13419.0,1,At Risk / Lost
13420.0,0,Loyal Customers
13421.0,0,Loyal Customers
13422.0,1,At Risk / Lost
13423.0,1,At Risk / Lost
13424.0,1,At Risk / Lost
13425.0,0,Loyal Customers
13426.0,0,Loyal Customers
13427.0,0,Loyal Customers
13428.0,0,Loyal Customers
13429.0,0,Loyal Customers
13430.0,0,Loyal Customers
13431.0,0,Loyal Customers
13432.0,1,At Risk / Lost
13433.0,1,At Risk / Lost
13434.0,0,Loyal Customers
13435.0,0,Loyal Customers
13436.0,1,At Risk / Lost
13437.0,0,Loyal Customers
13438.0,1,At Risk / Lost
13439.0,0,Loyal Customers
13440.0,1,At Risk / Lost
13441.0,0,Loyal Customers
13442.0,1,At Risk / Lost
13443.0,1,At Risk / Lost
13444.0,1,At Risk / Lost
13445.0,1,At Risk / Lost
13446.0,0,Loyal Customers
13447.0,0,Loyal Customers
13448.0,0,Loyal Customers
13449.0,1,At Risk / Lost
13450.0,0,Loyal Customers
13451.0,0,Loyal Customers
13452.0,0,Loyal Customers
13453.0,0,Loyal Customers
13454.0,1,At Risk / Lost
13455.0,0,Loyal Customers
13456.0,0,Loyal Customers
13457.0,1,At Risk / Lost
13458.0,0,Loyal Customers
13459.0,1,At Risk / Lost
13460.0,0,Loyal Customers
13461.0,0,Loyal Customers
13462.0,0,Loyal Customers
13464.0,0,Loyal Customers
13465.0,1,At Risk / Lost
13466.0,0,Loyal Customers
13467.0,0,Loyal Customers
13468.0,0,Loyal Customers
13469.0,1,At Risk / Lost
13470.0,0,Loyal Customers
13471.0,0,Loyal Customers
13472.0,1,At Risk / Lost
13473.0,0,Loyal Customers
13474.0,0,Loyal Customers
13475.0,0,Loyal Customers
13476.0,0,Loyal Customers
13477.0,0,Loyal Customers
13478.0,1,At Risk / Lost
13479.0,0,Loyal Customers
13480.0,0,Loyal Customers
13481.0,0,Loyal Customers
13482.0,0,Loyal Customers
13483.0,1,At Risk / Lost
13484.0,0,Loyal Customers
13485.0,0,Loyal Customers
13486.0,0,Loyal Customers
13487.0,0,Loyal Customers
13488.0,0,Loyal Customers
13489.0,0,Loyal Customers
13490.0,1,At Risk / Lost
13491.0,0,Loyal Customers
13492.0,0,Loyal Customers
13493.0,1,At Risk / Lost
13494.0,1,At Risk / Lost
13495.0,0,Loyal Customers
13496.0,0,Loyal Customers
13497.0,0,Loyal Customers
13498.0,1,At Risk / Lost
13499.0,0,Loyal Customers
13500.0,0,Loyal Customers
13501.0,0,Loyal Customers
13502.0,0,Loyal Customers
13503.0,0,Loyal Customers
13504.0,1,At Risk / Lost
13505.0,0,Loyal Customers
13506.0,0,Loyal Customers
13507.0,0,Loyal Customers
13508.0,0,Loyal Customers
13509.0,0,Loyal Customers
13510.0,0,Loyal Customers
13511.0,1,At Risk / Lost
13512.0,0,Loyal Customers
13513.0,0,Loyal Customers
13514.0,0,Loyal Customers
13515.0,0,Loyal Customers
13516.0,0,Loyal Customers
13517.0,0,Loyal Customers
13518.0,1,At Risk / Lost
13519.0,0,Loyal Customers
13520.0,0,Loyal Customers
13521.0,0,Loyal Customers
13522.0,1,At Risk / Lost
13523.0,0,Loyal Customers
13524.0,0,Loyal Customers
13525.0,0,Loyal Customers
13526.0,1,At Risk / Lost
13527.0,0,Loyal Customers
13529.0,0,Loyal Customers
13530.0,1,At Risk / Lost
13531.0,0,Loyal Customers
13532.0,1,At Risk / Lost
13533.0,0,Loyal Customers
13534.0,0,Loyal Customers
13535.0,1,At Risk / Lost
13536.0,0,Loyal Customers
13537.0,1,At Risk / Lost
13538.0,0,Loyal Customers
13539.0,0,Loyal Customers
13540.0,1,At Risk / Lost
13541.0,1,At Risk / Lost
13542.0,0,Loyal Customers
13543.0,1,At Risk / Lost
13544.0,0,Loyal Customers
13545.0,1,At Risk / Lost
13546.0,0,Loyal Customers
13547.0,1,At Risk / Lost
13548.0,0,Loyal Customers
13549.0,0,Loyal Customers
13550.0,1,At Risk / Lost
13551.0,0,Loyal Customers
13552.0,0,Loyal Customers
13553.0,1,At Risk / Lost
13554.0,1,At Risk / Lost
13555.0,0,Loyal Customers
13556.0,1,At Risk / Lost
13557.0,0,Loyal Customers
13558.0,0,Loyal Customers
13559.0,1,At Risk / Lost
13560.0,1,At Risk / Lost
13561.0,0,Loyal Customers
13562.0,0,Loyal Customers
13563.0,0,Loyal Customers
13564.0,0,Loyal Customers
13565.0,0,Loyal Customers
13566.0,0,Loyal Customers
13567.0,1,At Risk / Lost
13568.0,1,At Risk / Lost
13569.0,0,Loyal Customers
13570.0,1,At Risk / Lost
13571.0,0,Loyal Customers
13572.0,1,At Risk / Lost
13573.0,0,Loyal Customers
13574.0,1,At Risk / Lost
13575.0,0,Loyal Customers
13576.0,0,Loyal Customers
13577.0,0,Loyal Customers
13578.0,1,At Risk / Lost
13579.0,0,Loyal Customers
13580.0,1,At Risk / Lost
13581.0,1,At Risk / Lost
13582.0,0,Loyal Customers
13583.0,0,Loyal Customers
13584.0,0,Loyal Customers
13585.0,1,At Risk / Lost
13586.0,1,At Risk / Lost
13587.0,0,Loyal Customers
13588.0,0,Loyal Customers
13589.0,0,Loyal Customers
13590.0,0,Loyal Customers
13591.0,0,Loyal Customers
13592.0,0,Loyal Customers
13593.0,0,Loyal Customers
13594.0,0,Loyal Customers
13595.0,1,At Risk / Lost
13596.0,0,Loyal Customers
13597.0,1,At Risk / Lost
13598.0,0,Loyal Customers
13599.0,0,Loyal Customers
13600.0,0,Loyal Customers
13601.0,0,Loyal Customers
13602.0,0,Loyal Customers
13603.0,1,At Risk / Lost
13604.0,1,At Risk / Lost
13605.0,1,At Risk / Lost
13606.0,0,Loyal Customers
13607.0,0,Loyal Customers
13608.0,1,At Risk / Lost
13609.0,1,At Risk / Lost
13610.0,0,Loyal Customers
13611.0,0,Loyal Customers
13612.0,1,At Risk / Lost
13613.0,1,At Risk / Lost
13614.0,0,Loyal Customers
13615.0,0,Loyal Customers
13616.0,1,At Risk / Lost
13617.0,0,Loyal Customers
13618.0,1,At Risk / Lost
13619.0,1,At Risk / Lost
13620.0,1,At Risk / Lost
13621.0,1,At Risk / Lost
13622.0,1,At Risk / Lost
13623.0,0,Loyal Customers
13624.0,1,At Risk / Lost
13625.0,1,At Risk / Lost
13626.0,0,Loyal Customers
13627.0,0,Loyal Customers
13628.0,1,At Risk / Lost
13629.0,0,Loyal Customers
13630.0,0,Loyal Customers
13631.0,0,Loyal Customers
13632.0,0,Loyal Customers
13634.0,0,Loyal Customers
13635.0,0,Loyal Customers
13636.0,0,Loyal Customers
13637.0,0,Loyal Customers
13638.0,1,At Risk / Lost
13639.0,0,Loyal Customers
13640.0,1,At Risk / Lost
13641.0,1,At Risk / Lost
13642.0,0,Loyal Customers
13643.0,0,Loyal Customers
13644.0,0,Loyal Customers
13645.0,1,At Risk / Lost
13646.0,1,At Risk / Lost
13647.0,0,Loyal Customers
13648.0,0,Loyal Customers
13649.0,0,Loyal Customers
13650.0,0,Loyal Customers
13651.0,0,Loyal Customers
13652.0,0,Loyal Customers
13653.0,1,At Risk / Lost
13654.0,0,Loyal Customers
13655.0,0,Loyal Customers
13656.0,0,Loyal Customers
13657.0,0,Loyal Customers
13658.0,0,Loyal Customers
13659.0,0,Loyal Customers
13660.0,1,At Risk / Lost
13661.0,1,At Risk / Lost
13662.0,0,Loyal Customers
13663.0,0,Loyal Customers
13665.0,1,At Risk / Lost
13666.0,0,Loyal Customers
13667.0,1,At Risk / Lost
13668.0,0,Loyal Customers
13669.0,0,Loyal Customers
13670.0,1,At Risk / Lost
13671.0,1,At Risk / Lost
13672.0,0,Loyal Customers
13673.0,0,Loyal Customers
13674.0,1,At Risk / Lost
13675.0,0,Loyal Customers
13676.0,1,At Risk / Lost
13677.0,1,At Risk / Lost
13678.0,1,At Risk / Lost
13679.0,1,At Risk / Lost
13680.0,0,Loyal Customers
13681.0,0,Loyal Customers
13682.0,1,At Risk / Lost
13683.0,1,At Risk / Lost
13684.0,0,Loyal Customers
13685.0,0,Loyal Customers
13686.0,0,Loyal Customers
13687.0,2,At Risk / Lost (2)
13688.0,1,At Risk / Lost
13689.0,0,Loyal Customers
13690.0,1,At Risk / Lost
13691.0,1,At Risk / Lost
13692.0,0,Loyal Customers
13693.0,0,Loyal Customers
13694.0,3,Champions
13695.0,0,Loyal Customers
13696.0,0,Loyal Customers
13697.0,1,At Risk / Lost
13698.0,1,At Risk / Lost
13699.0,0,Loyal Customers
13700.0,0,Loyal Customers
13701.0,1,At Risk / Lost
13702.0,1,At Risk / Lost
13703.0,1,At Risk / Lost
13704.0,0,Loyal Customers
13705.0,0,Loyal Customers
13706.0,0,Loyal Customers
13707.0,0,Loyal Customers
13708.0,1,At Risk / Lost
13709.0,0,Loyal Customers
13710.0,0,Loyal Customers
13711.0,0,Loyal Customers
13712.0,0,Loyal Customers
13713.0,1,At Risk / Lost
13714.0,1,At Risk / Lost
13715.0,0,Loyal Customers
13716.0,1,At Risk / Lost
13717.0,0,Loyal Customers
13718.0,0,Loyal Customers
13719.0,0,Loyal Customers
13720.0,0,Loyal Customers
13721.0,0,Loyal Customers
13722.0,0,Loyal Customers
13723.0,0,Loyal Customers
13724.0,1,At Risk / Lost
13725.0,0,Loyal Customers
13726.0,0,Loyal Customers
13727.0,0,Loyal Customers
13728.0,0,Loyal Customers
13729.0,0,Loyal Customers
13730.0,0,Loyal Customers
13731.0,1,At Risk / Lost
13732.0,1,At Risk / Lost
13733.0,0,Loyal Customers
13734.0,1,At Risk / Lost
13735.0,0,Loyal Customers
13736.0,0,Loyal Customers
13737.0,1,At Risk / Lost
13738.0,1,At Risk / Lost
13739.0,0,Loyal Customers
13740.0,0,Loyal Customers
13741.0,0,Loyal Customers
13742.0,0,Loyal Customers
13743.0,0,Loyal Customers
13744.0,0,Loyal Customers
13745.0,0,Loyal Customers
13746.0,1,At Risk / Lost
13747.0,1,At Risk / Lost
13748.0,0,Loyal Customers
13750.0,0,Loyal Customers
13751.0,1,At Risk / Lost
13752.0,0,Loyal Customers
13753.0,0,Loyal Customers
13754.0,0,Loyal Customers
13755.0,0,Loyal Customers
13756.0,0,Loyal Customers
13757.0,1,At Risk / Lost
13758.0,0,Loyal Customers
13759.0,0,Loyal Customers
13760.0,0,Loyal Customers
13761.0,0,Loyal Customers
13762.0,0,Loyal Customers
13763.0,0,Loyal Customers
13764.0,0,Loyal Customers
13765.0,1,At Risk / Lost
13766.0,1,At Risk / Lost
13767.0,0,Loyal Customers
13768.0,1,At Risk / Lost
13769.0,0,Loyal Customers
13770.0,0,Loyal Customers
13771.0,0,Loyal Customers
13772.0,0,Loyal Customers
13773.0,0,Loyal Customers
13774.0,1,At Risk / Lost
13775.0,1,At Risk / Lost
13776.0,1,At Risk / Lost
13777.0,0,Loyal Customers
13778.0,0,Loyal Customers
13779.0,1,At Risk / Lost
13780.0,0,Loyal Customers
13781.0,0,Loyal Customers
13782.0,0,Loyal Customers
13783.0,1,At Risk / Lost
13784.0,0,Loyal Customers
13785.0,1,At Risk / Lost
13786.0,0,Loyal Customers
13787.0,0,Loyal Customers
13788.0,1,At Risk / Lost
13789.0,1,At Risk / Lost
13790.0,1,At Risk / Lost
13791.0,0,Loyal Customers
13792.0,0,Loyal Customers
13793.0,1,At Risk / Lost
13794.0,1,At Risk / Lost
13795.0,0,Loyal Customers
13796.0,1,At Risk / Lost
13797.0,1,At Risk / Lost
13798.0,3,Champions
13799.0,0,Loyal Customers
13800.0,0,Loyal Customers
13801.0,1,At Risk / Lost
13802.0,0,Loyal Customers
13803.0,0,Loyal Customers
13804.0,0,Loyal Customers
13805.0,0,Loyal Customers
13806.0,1,At Risk / Lost
13807.0,0,Loyal Customers
13808.0,0,Loyal Customers
13809.0,0,Loyal Customers
13810.0,0,Loyal Customers
13811.0,0,Loyal Customers
13812.0,0,Loyal Customers
13813.0,0,Loyal Customers
13814.0,0,Loyal Customers
13815.0,0,Loyal Customers
13816.0,0,Loyal Customers
13817.0,0,Loyal Customers
13818.0,1,At Risk / Lost
13819.0,0,Loyal Customers
13820.0,0,Loyal Customers
13821.0,0,Loyal Customers
13822.0,0,Loyal Customers
13823.0,0,Loyal Customers
13824.0,0,Loyal Customers
13825.0,1,At Risk / Lost
13826.0,1,At Risk / Lost
13827.0,0,Loyal Customers
13828.0,1,At Risk / Lost
13829.0,1,At Risk / Lost
13830.0,1,At Risk / Lost
13831.0,0,Loyal Customers
13832.0,0,Loyal Customers
13833.0,0,Loyal Customers
13834.0,1,At Risk / Lost
13835.0,0,Loyal Customers
13836.0,1,At Risk / Lost
13837.0,0,Loyal Customers
13838.0,0,Loyal Customers
13839.0,1,At Risk / Lost
13840.0,1,At Risk / Lost
13841.0,1,At Risk / Lost
13842.0,0,Loyal Customers
13843.0,1,At Risk / Lost
13844.0,1,At Risk / Lost
13845.0,1,At Risk / Lost
13846.0,0,Loyal Customers
13847.0,1,At Risk / Lost
13848.0,0,Loyal Customers
13849.0,0,Loyal Customers
13850.0,1,At Risk / Lost
13851.0,0,Loyal Customers
13852.0,1,At Risk / Lost
13853.0,1,At Risk / Lost
13854.0,0,Loyal Customers
13855.0,1,At Risk / Lost
13856.0,0,Loyal Customers
13857.0,0,Loyal Customers
13858.0,1,At Risk / Lost
13859.0,0,Loyal Customers
13860.0,0,Loyal Customers
13861.0,1,At Risk / Lost
13862.0,0,Loyal Customers
13863.0,0,Loyal Customers
13864.0,1,At Risk / Lost
13865.0,0,Loyal Customers
13866.0,1,At Risk / Lost
13867.0,0,Loyal Customers
13868.0,0,Loyal Customers
13869.0,0,Loyal Customers
13870.0,0,Loyal Customers
13871.0,0,Loyal Customers
13872.0,1,At Risk / Lost
13873.0,0,Loyal Customers
13874.0,0,Loyal Customers
13875.0,0,Loyal Customers
13876.0,1,At Risk / Lost
13877.0,0,Loyal Customers
13878.0,0,Loyal Customers
13879.0,1,At Risk / Lost
13880.0,0,Loyal Customers
13881.0,0,Loyal Customers
13882.0,0,Loyal Customers
13883.0,0,Loyal Customers
13884.0,0,Loyal Customers
13885.0,1,At Risk / Lost
13886.0,1,At Risk / Lost
13887.0,1,At Risk / Lost
13888.0,0,Loyal Customers
13889.0,0,Loyal Customers
13890.0,0,Loyal Customers
13891.0,0,Loyal Customers
13892.0,0,Loyal Customers
13893.0,1,At Risk / Lost
13894.0,0,Loyal Customers
13895.0,0,Loyal Customers
13896.0,1,At Risk / Lost
13897.0,0,Loyal Customers
13898.0,1,At Risk / Lost
13899.0,0,Loyal Customers
13900.0,0,Loyal Customers
13901.0,0,Loyal Customers
13902.0,2,At Risk / Lost (2)
13903.0,1,At Risk / Lost
13904.0,0,Loyal Customers
13905.0,1,At Risk / Lost
13906.0,1,At Risk / Lost
13907.0,1,At Risk / Lost
13908.0,0,Loyal Customers
13909.0,1,At Risk / Lost
13911.0,0,Loyal Customers
13912.0,1,At Risk / Lost
13913.0,1,At Risk / Lost
13914.0,0,Loyal Customers
13915.0,1,At Risk / Lost
13916.0,1,At Risk / Lost
13917.0,0,Loyal Customers
13918.0,0,Loyal Customers
13919.0,0,Loyal Customers
13920.0,1,At Risk / Lost
13921.0,0,Loyal Customers
13922.0,1,At Risk / Lost
13923.0,1,At Risk / Lost
13924.0,0,Loyal Customers
13925.0,0,Loyal Customers
13926.0,1,At Risk / Lost
13927.0,0,Loyal Customers
13928.0,0,Loyal Customers
13929.0,0,Loyal Customers
13930.0,0,Loyal Customers
13931.0,0,Loyal Customers
13932.0,1,At Risk / Lost
13933.0,0,Loyal Customers
13934.0,1,At Risk / Lost
13935.0,1,At Risk / Lost
13936.0,0,Loyal Customers
13937.0,0,Loyal Customers
13938.0,1,At Risk / Lost
13939.0,0,Loyal Customers
13940.0,0,Loyal Customers
13941.0,0,Loyal Customers
13942.0,1,At Risk / Lost
13943.0,1,At Risk / Lost
13944.0,1,At Risk / Lost
13945.0,1,At Risk / Lost
13946.0,0,Loyal Customers
13947.0,1,At Risk / Lost
13948.0,0,Loyal Customers
13949.0,0,Loyal Customers
13950.0,0,Loyal Customers
13951.0,0,Loyal Customers
13952.0,0,Loyal Customers
13953.0,0,Loyal Customers
13954.0,0,Loyal Customers
13955.0,0,Loyal Customers
13956.0,0,Loyal Customers
13957.0,0,Loyal Customers
13958.0,0,Loyal Customers
13959.0,0,Loyal Customers
13960.0,0,Loyal Customers
13961.0,1,At Risk / Lost
13962.0,0,Loyal Customers
13963.0,0,Loyal Customers
13964.0,1,At Risk / Lost
13965.0,1,At Risk / Lost
13966.0,1,At Risk / Lost
13967.0,0,Loyal Customers
13968.0,1,At Risk / Lost
13969.0,0,Loyal Customers
13970.0,1,At Risk / Lost
13971.0,0,Loyal Customers
13972.0,0,Loyal Customers
13973.0,1,At Risk / Lost
13974.0,0,Loyal Customers
13975.0,0,Loyal Customers
13976.0,0,Loyal Customers
13977.0,1,At Risk / Lost
13978.0,0,Loyal Customers
13979.0,0,Loyal Customers
13980.0,0,Loyal Customers
13981.0,1,At Risk / Lost
13982.0,0,Loyal Customers
13983.0,0,Loyal Customers
13984.0,0,Loyal Customers
13985.0,0,Loyal Customers
13986.0,1,At Risk / Lost
13987.0,1,At Risk / Lost
13988.0,0,Loyal Customers
13989.0,0,Loyal Customers
13990.0,1,At Risk / Lost
13991.0,0,Loyal Customers
13992.0,0,Loyal Customers
13993.0,0,Loyal Customers
13994.0,0,Loyal Customers
13995.0,0,Loyal Customers
13996.0,1,At Risk / Lost
13997.0,1,At Risk / Lost
13998.0,1,At Risk / Lost
13999.0,0,Loyal Customers
14000.0,0,Loyal Customers
14001.0,0,Loyal Customers
14002.0,0,Loyal Customers
14003.0,1,At Risk / Lost
14004.0,0,Loyal Customers
14005.0,0,Loyal Customers
14006.0,0,Loyal Customers
14007.0,1,At Risk / Lost
14008.0,1,At Risk / Lost
14009.0,0,Loyal Customers
14010.0,1,At Risk / Lost
14011.0,1,At Risk / Lost
14012.0,1,At Risk / Lost
14013.0,0,Loyal Customers
14014.0,0,Loyal Customers
14015.0,1,At Risk / Lost
14016.0,0,Loyal Customers
14017.0,1,At Risk / Lost
14018.0,1,At Risk / Lost
14019.0,0,Loyal Customers
14020.0,0,Loyal Customers
14021.0,0,Loyal Customers
14022.0,0,Loyal Customers
14023.0,0,Loyal Customers
14024.0,0,Loyal Customers
14025.0,1,At Risk / Lost
14026.0,1,At Risk / Lost
14027.0,1,At Risk / Lost
14028.0,1,At Risk / Lost
14029.0,0,Loyal Customers
14030.0,0,Loyal Customers
14031.0,0,Loyal Customers
14032.0,0,Loyal Customers
14033.0,1,At Risk / Lost
14034.0,0,Loyal Customers
14035.0,0,Loyal Customers
14036.0,1,At Risk / Lost
14037.0,0,Loyal Customers
14038.0,0,Loyal Customers
14039.0,0,Loyal Customers
14040.0,0,Loyal Customers
14041.0,1,At Risk / Lost
14042.0,1,At Risk / Lost
14043.0,1,At Risk / Lost
14044.0,0,Loyal Customers
14045.0,0,Loyal Customers
14046.0,1,At Risk / Lost
14047.0,0,Loyal Customers
14048.0,1,At Risk / Lost
14049.0,0,Loyal Customers
14050.0,0,Loyal Customers
14051.0,0,Loyal Customers
14052.0,0,Loyal Customers
14053.0,0,Loyal Customers
14054.0,1,At Risk / Lost
14055.0,0,Loyal Customers
14056.0,0,Loyal Customers
14057.0,0,Loyal Customers
14058.0,1,At Risk / Lost
14059.0,1,At Risk / Lost
14060.0,0,Loyal Customers
14061.0,1,At Risk / Lost
14062.0,0,Loyal Customers
14063.0,0,Loyal Customers
14064.0,0,Loyal Customers
14065.0,1,At Risk / Lost
14066.0,1,At Risk / Lost
14067.0,0,Loyal Customers
14068.0,0,Loyal Customers
14069.0,1,At Risk / Lost
14070.0,1,At Risk / Lost
14071.0,0,Loyal Customers
14072.0,1,At Risk / Lost
14073.0,1,At Risk / Lost
14074.0,1,At Risk / Lost
14075.0,0,Loyal Customers
14076.0,1,At Risk / Lost
14077.0,0,Loyal Customers
14078.0,0,Loyal Customers
14079.0,0,Loyal Customers
14080.0,0,Loyal Customers
14081.0,0,Loyal Customers
14082.0,1,At Risk / Lost
14083.0,0,Loyal Customers
14084.0,1,At Risk / Lost
14085.0,0,Loyal Customers
14086.0,1,At Risk / Lost
14087.0,0,Loyal Customers
14088.0,0,Loyal Customers
14089.0,1,At Risk / Lost
14090.0,1,At Risk / Lost
14091.0,1,At Risk / Lost
14092.0,0,Loyal Customers
14093.0,1,At Risk / Lost
14094.0,1,At Risk / Lost
14095.0,1,At Risk / Lost
14096.0,0,Loyal Customers
14097.0,1,At Risk / Lost
14098.0,1,At Risk / Lost
14099.0,0,Loyal Customers
14100.0,1,At Risk / Lost
14101.0,0,Loyal Customers
14102.0,0,Loyal Customers
14103.0,1,At Risk / Lost
14104.0,0,Loyal Customers
14105.0,0,Loyal Customers
14106.0,1,At Risk / Lost
14107.0,0,Loyal Customers
14108.0,0,Loyal Customers
14109.0,1,At Risk / Lost
14110.0,0,Loyal Customers
14111.0,0,Loyal Customers
14112.0,0,Loyal Customers
14113.0,0,Loyal Customers
14114.0,0,Loyal Customers
14115.0,1,At Risk / Lost
14116.0,0,Loyal Customers
14117.0,1,At Risk / Lost
14118.0,1,At Risk / Lost
14119.0,0,Loyal Customers
14121.0,0,Loyal Customers
14122.0,0,Loyal Customers
14123.0,1,At Risk / Lost
14124.0,1,At Risk / Lost
14125.0,0,Loyal Customers
14126.0,0,Loyal Customers
14127.0,0,Loyal Customers
14128.0,0,Loyal Customers
14129.0,0,Loyal Customers
14130.0,0,Loyal Customers
14131.0,1,At Risk / Lost
14132.0,0,Loyal Customers
14133.0,0,Loyal Customers
14134.0,0,Loyal Customers
14135.0,0,Loyal Customers
14136.0,0,Loyal Customers
14137.0,1,At Risk / Lost
14138.0,0,Loyal Customers
14139.0,0,Loyal Customers
14140.0,0,Loyal Customers
14141.0,0,Loyal Customers
14142.0,0,Loyal Customers
14143.0,1,At Risk / Lost
14144.0,1,At Risk / Lost
14145.0,0,Loyal Customers
14146.0,0,Loyal Customers
14147.0,0,Loyal Customers
14148.0,0,Loyal Customers
14149.0,1,At Risk / Lost
14150.0,0,Loyal Customers
14151.0,1,At Risk / Lost
14152.0,0,Loyal Customers
14153.0,1,At Risk / Lost
14154.0,0,Loyal Customers
14155.0,1,At Risk / Lost
14156.0,3,Champions
14157.0,0,Loyal Customers
14158.0,1,At Risk / Lost
14159.0,0,Loyal Customers
14160.0,1,At Risk / Lost
14161.0,0,Loyal Customers
14162.0,0,Loyal Customers
14163.0,0,Loyal Customers
14164.0,0,Loyal Customers
14165.0,1,At Risk / Lost
14166.0,1,At Risk / Lost
14167.0,0,Loyal Customers
14168.0,1,At Risk / Lost
14169.0,1,At Risk / Lost
14170.0,1,At Risk / Lost
14171.0,0,Loyal Customers
14172.0,1,At Risk / Lost
14173.0,0,Loyal Customers
14174.0,1,At Risk / Lost
14175.0,0,Loyal Customers
14176.0,1,At Risk / Lost
14177.0,0,Loyal Customers
14178.0,0,Loyal Customers
14179.0,0,Loyal Customers
14180.0,0,Loyal Customers
14181.0,1,At Risk / Lost
